entity,code,year,mental_disorder,prevalence
Brunei,BRN,1990.0,schizophrenia,0.274544
Brunei,BRN,1991.0,schizophrenia,0.273819
Brunei,BRN,1992.0,schizophrenia,0.273212
Brunei,BRN,1993.0,schizophrenia,0.272736
Brunei,BRN,1994.0,schizophrenia,0.272383
Brunei,BRN,1995.0,schizophrenia,0.272228
Brunei,BRN,1996.0,schizophrenia,0.272212
Brunei,BRN,1997.0,schizophrenia,0.272306
Brunei,BRN,1998.0,schizophrenia,0.272442
Brunei,BRN,1999.0,schizophrenia,0.272573
Brunei,BRN,2000.0,schizophrenia,0.272677
Brunei,BRN,2001.0,schizophrenia,0.272725
Brunei,BRN,2002.0,schizophrenia,0.272762
Brunei,BRN,2003.0,schizophrenia,0.272791
Brunei,BRN,2004.0,schizophrenia,0.272799
Brunei,BRN,2005.0,schizophrenia,0.272811
Brunei,BRN,2006.0,schizophrenia,0.272723
Brunei,BRN,2007.0,schizophrenia,0.272504
Brunei,BRN,2008.0,schizophrenia,0.272257
Brunei,BRN,2009.0,schizophrenia,0.272048
Brunei,BRN,2010.0,schizophrenia,0.271971
Brunei,BRN,2011.0,schizophrenia,0.27198
Brunei,BRN,2012.0,schizophrenia,0.272005
Brunei,BRN,2013.0,schizophrenia,0.272054
Brunei,BRN,2014.0,schizophrenia,0.272122
Brunei,BRN,2015.0,schizophrenia,0.272187
Brunei,BRN,2016.0,schizophrenia,0.272262
Brunei,BRN,2017.0,schizophrenia,0.272368
Cambodia,KHM,1990.0,schizophrenia,0.190689
Cambodia,KHM,1991.0,schizophrenia,0.191004
Cambodia,KHM,1992.0,schizophrenia,0.191345
Cambodia,KHM,1993.0,schizophrenia,0.191687
Cambodia,KHM,1994.0,schizophrenia,0.192007
Cambodia,KHM,1995.0,schizophrenia,0.192282
Cambodia,KHM,1996.0,schizophrenia,0.19262
Cambodia,KHM,1997.0,schizophrenia,0.193102
Cambodia,KHM,1998.0,schizophrenia,0.193659
Cambodia,KHM,1999.0,schizophrenia,0.194217
Cambodia,KHM,2000.0,schizophrenia,0.194706
Cambodia,KHM,2001.0,schizophrenia,0.195329
Cambodia,KHM,2002.0,schizophrenia,0.196243
Cambodia,KHM,2003.0,schizophrenia,0.1973
Cambodia,KHM,2004.0,schizophrenia,0.198334
Cambodia,KHM,2005.0,schizophrenia,0.199176
Cambodia,KHM,2006.0,schizophrenia,0.199888
Cambodia,KHM,2007.0,schizophrenia,0.200637
Cambodia,KHM,2008.0,schizophrenia,0.201395
Cambodia,KHM,2009.0,schizophrenia,0.202133
Cambodia,KHM,2010.0,schizophrenia,0.20282
Cambodia,KHM,2011.0,schizophrenia,0.2035
Cambodia,KHM,2012.0,schizophrenia,0.204225
Cambodia,KHM,2013.0,schizophrenia,0.204988
Cambodia,KHM,2014.0,schizophrenia,0.205779
Cambodia,KHM,2015.0,schizophrenia,0.206596
Cambodia,KHM,2016.0,schizophrenia,0.207427
Cambodia,KHM,2017.0,schizophrenia,0.208266
Indonesia,IDN,1990.0,schizophrenia,0.212893
Indonesia,IDN,1991.0,schizophrenia,0.213734
Indonesia,IDN,1992.0,schizophrenia,0.214576
Indonesia,IDN,1993.0,schizophrenia,0.215384
Indonesia,IDN,1994.0,schizophrenia,0.216121
Indonesia,IDN,1995.0,schizophrenia,0.216748
Indonesia,IDN,1996.0,schizophrenia,0.21744
Indonesia,IDN,1997.0,schizophrenia,0.2183
Indonesia,IDN,1998.0,schizophrenia,0.219183
Indonesia,IDN,1999.0,schizophrenia,0.21994
Indonesia,IDN,2000.0,schizophrenia,0.22042
Indonesia,IDN,2001.0,schizophrenia,0.220731
Indonesia,IDN,2002.0,schizophrenia,0.221073
Indonesia,IDN,2003.0,schizophrenia,0.22143
Indonesia,IDN,2004.0,schizophrenia,0.221777
Indonesia,IDN,2005.0,schizophrenia,0.222085
Indonesia,IDN,2006.0,schizophrenia,0.222437
Indonesia,IDN,2007.0,schizophrenia,0.2229
Indonesia,IDN,2008.0,schizophrenia,0.223427
Indonesia,IDN,2009.0,schizophrenia,0.223974
Indonesia,IDN,2010.0,schizophrenia,0.224499
Indonesia,IDN,2011.0,schizophrenia,0.225059
Indonesia,IDN,2012.0,schizophrenia,0.225729
Indonesia,IDN,2013.0,schizophrenia,0.226495
Indonesia,IDN,2014.0,schizophrenia,0.227347
Indonesia,IDN,2015.0,schizophrenia,0.228273
Indonesia,IDN,2016.0,schizophrenia,0.22926
Indonesia,IDN,2017.0,schizophrenia,0.230297
Laos,LAO,1990.0,schizophrenia,0.195611
Laos,LAO,1991.0,schizophrenia,0.195979
Laos,LAO,1992.0,schizophrenia,0.196391
Laos,LAO,1993.0,schizophrenia,0.196821
Laos,LAO,1994.0,schizophrenia,0.197232
Laos,LAO,1995.0,schizophrenia,0.197599
Laos,LAO,1996.0,schizophrenia,0.198112
Laos,LAO,1997.0,schizophrenia,0.198889
Laos,LAO,1998.0,schizophrenia,0.199776
Laos,LAO,1999.0,schizophrenia,0.200623
Laos,LAO,2000.0,schizophrenia,0.201273
Laos,LAO,2001.0,schizophrenia,0.201894
Laos,LAO,2002.0,schizophrenia,0.202702
Laos,LAO,2003.0,schizophrenia,0.203595
Laos,LAO,2004.0,schizophrenia,0.204466
Laos,LAO,2005.0,schizophrenia,0.20521
Laos,LAO,2006.0,schizophrenia,0.205898
Laos,LAO,2007.0,schizophrenia,0.206645
Laos,LAO,2008.0,schizophrenia,0.207432
Laos,LAO,2009.0,schizophrenia,0.208227
Laos,LAO,2010.0,schizophrenia,0.209006
Laos,LAO,2011.0,schizophrenia,0.209824
Laos,LAO,2012.0,schizophrenia,0.210743
Laos,LAO,2013.0,schizophrenia,0.211746
Laos,LAO,2014.0,schizophrenia,0.212831
Laos,LAO,2015.0,schizophrenia,0.21398
Laos,LAO,2016.0,schizophrenia,0.215194
Laos,LAO,2017.0,schizophrenia,0.216455
Malaysia,MYS,1990.0,schizophrenia,0.229105
Malaysia,MYS,1991.0,schizophrenia,0.229793
Malaysia,MYS,1992.0,schizophrenia,0.230584
Malaysia,MYS,1993.0,schizophrenia,0.231426
Malaysia,MYS,1994.0,schizophrenia,0.232274
Malaysia,MYS,1995.0,schizophrenia,0.233063
Malaysia,MYS,1996.0,schizophrenia,0.234178
Malaysia,MYS,1997.0,schizophrenia,0.235876
Malaysia,MYS,1998.0,schizophrenia,0.237832
Malaysia,MYS,1999.0,schizophrenia,0.23969
Malaysia,MYS,2000.0,schizophrenia,0.241027
Malaysia,MYS,2001.0,schizophrenia,0.24203
Malaysia,MYS,2002.0,schizophrenia,0.243126
Malaysia,MYS,2003.0,schizophrenia,0.244208
Malaysia,MYS,2004.0,schizophrenia,0.245139
Malaysia,MYS,2005.0,schizophrenia,0.245794
Malaysia,MYS,2006.0,schizophrenia,0.246245
Malaysia,MYS,2007.0,schizophrenia,0.246679
Malaysia,MYS,2008.0,schizophrenia,0.247105
Malaysia,MYS,2009.0,schizophrenia,0.247522
Malaysia,MYS,2010.0,schizophrenia,0.247947
Malaysia,MYS,2011.0,schizophrenia,0.248416
Malaysia,MYS,2012.0,schizophrenia,0.248987
Malaysia,MYS,2013.0,schizophrenia,0.249653
Malaysia,MYS,2014.0,schizophrenia,0.250391
Malaysia,MYS,2015.0,schizophrenia,0.251197
Malaysia,MYS,2016.0,schizophrenia,0.252067
Malaysia,MYS,2017.0,schizophrenia,0.252984
Myanmar,MMR,1990.0,schizophrenia,0.190035
Myanmar,MMR,1991.0,schizophrenia,0.189887
Myanmar,MMR,1992.0,schizophrenia,0.189844
Myanmar,MMR,1993.0,schizophrenia,0.189881
Myanmar,MMR,1994.0,schizophrenia,0.189974
Myanmar,MMR,1995.0,schizophrenia,0.190102
Myanmar,MMR,1996.0,schizophrenia,0.190473
Myanmar,MMR,1997.0,schizophrenia,0.191204
Myanmar,MMR,1998.0,schizophrenia,0.192137
Myanmar,MMR,1999.0,schizophrenia,0.193102
Myanmar,MMR,2000.0,schizophrenia,0.193941
Myanmar,MMR,2001.0,schizophrenia,0.194816
Myanmar,MMR,2002.0,schizophrenia,0.195942
Myanmar,MMR,2003.0,schizophrenia,0.197218
Myanmar,MMR,2004.0,schizophrenia,0.19853
Myanmar,MMR,2005.0,schizophrenia,0.199749
Myanmar,MMR,2006.0,schizophrenia,0.200973
Myanmar,MMR,2007.0,schizophrenia,0.202338
Myanmar,MMR,2008.0,schizophrenia,0.203752
Myanmar,MMR,2009.0,schizophrenia,0.205114
Myanmar,MMR,2010.0,schizophrenia,0.206333
Myanmar,MMR,2011.0,schizophrenia,0.207443
Myanmar,MMR,2012.0,schizophrenia,0.208559
Myanmar,MMR,2013.0,schizophrenia,0.209678
Myanmar,MMR,2014.0,schizophrenia,0.210781
Myanmar,MMR,2015.0,schizophrenia,0.211861
Myanmar,MMR,2016.0,schizophrenia,0.21291
Myanmar,MMR,2017.0,schizophrenia,0.213915
Philippines,PHL,1990.0,schizophrenia,0.211639
Philippines,PHL,1991.0,schizophrenia,0.211847
Philippines,PHL,1992.0,schizophrenia,0.212073
Philippines,PHL,1993.0,schizophrenia,0.212295
Philippines,PHL,1994.0,schizophrenia,0.212491
Philippines,PHL,1995.0,schizophrenia,0.212637
Philippines,PHL,1996.0,schizophrenia,0.212898
Philippines,PHL,1997.0,schizophrenia,0.213367
Philippines,PHL,1998.0,schizophrenia,0.213909
Philippines,PHL,1999.0,schizophrenia,0.214399
Philippines,PHL,2000.0,schizophrenia,0.214687
Philippines,PHL,2001.0,schizophrenia,0.214956
Philippines,PHL,2002.0,schizophrenia,0.21542
Philippines,PHL,2003.0,schizophrenia,0.215999
Philippines,PHL,2004.0,schizophrenia,0.216579
Philippines,PHL,2005.0,schizophrenia,0.216989
Philippines,PHL,2006.0,schizophrenia,0.217313
Philippines,PHL,2007.0,schizophrenia,0.217723
Philippines,PHL,2008.0,schizophrenia,0.218167
Philippines,PHL,2009.0,schizophrenia,0.218606
Philippines,PHL,2010.0,schizophrenia,0.218991
Philippines,PHL,2011.0,schizophrenia,0.21941
Philippines,PHL,2012.0,schizophrenia,0.219958
Philippines,PHL,2013.0,schizophrenia,0.220632
Philippines,PHL,2014.0,schizophrenia,0.221422
Philippines,PHL,2015.0,schizophrenia,0.222323
Philippines,PHL,2016.0,schizophrenia,0.223321
Philippines,PHL,2017.0,schizophrenia,0.224422
Singapore,SGP,1990.0,schizophrenia,0.263672
Singapore,SGP,1991.0,schizophrenia,0.2639
Singapore,SGP,1992.0,schizophrenia,0.264229
Singapore,SGP,1993.0,schizophrenia,0.264592
Singapore,SGP,1994.0,schizophrenia,0.264972
Singapore,SGP,1995.0,schizophrenia,0.265347
Singapore,SGP,1996.0,schizophrenia,0.266015
Singapore,SGP,1997.0,schizophrenia,0.267138
Singapore,SGP,1998.0,schizophrenia,0.268427
Singapore,SGP,1999.0,schizophrenia,0.269586
Singapore,SGP,2000.0,schizophrenia,0.270336
Singapore,SGP,2001.0,schizophrenia,0.270823
Singapore,SGP,2002.0,schizophrenia,0.271344
Singapore,SGP,2003.0,schizophrenia,0.271844
Singapore,SGP,2004.0,schizophrenia,0.272284
Singapore,SGP,2005.0,schizophrenia,0.272575
Singapore,SGP,2006.0,schizophrenia,0.272688
Singapore,SGP,2007.0,schizophrenia,0.27266
Singapore,SGP,2008.0,schizophrenia,0.27257
Singapore,SGP,2009.0,schizophrenia,0.272513
Singapore,SGP,2010.0,schizophrenia,0.272571
Singapore,SGP,2011.0,schizophrenia,0.272712
Singapore,SGP,2012.0,schizophrenia,0.27286
Singapore,SGP,2013.0,schizophrenia,0.273013
Singapore,SGP,2014.0,schizophrenia,0.273208
Singapore,SGP,2015.0,schizophrenia,0.273445
Singapore,SGP,2016.0,schizophrenia,0.273738
Singapore,SGP,2017.0,schizophrenia,0.27409
Southeast Asia,,1990.0,schizophrenia,0.21259
Southeast Asia,,1991.0,schizophrenia,0.213245
Southeast Asia,,1992.0,schizophrenia,0.213924
Southeast Asia,,1993.0,schizophrenia,0.214593
Southeast Asia,,1994.0,schizophrenia,0.215221
Southeast Asia,,1995.0,schizophrenia,0.215769
Southeast Asia,,1996.0,schizophrenia,0.21643
Southeast Asia,,1997.0,schizophrenia,0.217325
Southeast Asia,,1998.0,schizophrenia,0.218292
Southeast Asia,,1999.0,schizophrenia,0.219172
Southeast Asia,,2000.0,schizophrenia,0.219791
Southeast Asia,,2001.0,schizophrenia,0.220301
Southeast Asia,,2002.0,schizophrenia,0.220932
Southeast Asia,,2003.0,schizophrenia,0.221619
Southeast Asia,,2004.0,schizophrenia,0.222283
Southeast Asia,,2005.0,schizophrenia,0.222829
Southeast Asia,,2006.0,schizophrenia,0.223349
Southeast Asia,,2007.0,schizophrenia,0.223966
Southeast Asia,,2008.0,schizophrenia,0.224626
Southeast Asia,,2009.0,schizophrenia,0.225281
Southeast Asia,,2010.0,schizophrenia,0.225872
Southeast Asia,,2011.0,schizophrenia,0.226469
Southeast Asia,,2012.0,schizophrenia,0.227154
Southeast Asia,,2013.0,schizophrenia,0.227918
Southeast Asia,,2014.0,schizophrenia,0.228747
Southeast Asia,,2015.0,schizophrenia,0.229631
Southeast Asia,,2016.0,schizophrenia,0.230559
Southeast Asia,,2017.0,schizophrenia,0.231524
Thailand,THA,1990.0,schizophrenia,0.214772
Thailand,THA,1991.0,schizophrenia,0.21589
Thailand,THA,1992.0,schizophrenia,0.217011
Thailand,THA,1993.0,schizophrenia,0.218082
Thailand,THA,1994.0,schizophrenia,0.21905
Thailand,THA,1995.0,schizophrenia,0.21985
Thailand,THA,1996.0,schizophrenia,0.220704
Thailand,THA,1997.0,schizophrenia,0.22177
Thailand,THA,1998.0,schizophrenia,0.222879
Thailand,THA,1999.0,schizophrenia,0.223869
Thailand,THA,2000.0,schizophrenia,0.224566
Thailand,THA,2001.0,schizophrenia,0.225164
Thailand,THA,2002.0,schizophrenia,0.225911
Thailand,THA,2003.0,schizophrenia,0.226703
Thailand,THA,2004.0,schizophrenia,0.227423
Thailand,THA,2005.0,schizophrenia,0.22795
Thailand,THA,2006.0,schizophrenia,0.228422
Thailand,THA,2007.0,schizophrenia,0.229008
Thailand,THA,2008.0,schizophrenia,0.229636
Thailand,THA,2009.0,schizophrenia,0.230244
Thailand,THA,2010.0,schizophrenia,0.230749
Thailand,THA,2011.0,schizophrenia,0.231224
Thailand,THA,2012.0,schizophrenia,0.231746
Thailand,THA,2013.0,schizophrenia,0.232316
Thailand,THA,2014.0,schizophrenia,0.23292
Thailand,THA,2015.0,schizophrenia,0.233556
Thailand,THA,2016.0,schizophrenia,0.23421
Thailand,THA,2017.0,schizophrenia,0.234879
Timor,TLS,2002.0,schizophrenia,0.193961
Timor,TLS,2003.0,schizophrenia,0.194586
Timor,TLS,2004.0,schizophrenia,0.195233
Timor,TLS,2005.0,schizophrenia,0.195858
Timor,TLS,2006.0,schizophrenia,0.196752
Timor,TLS,2007.0,schizophrenia,0.198062
Timor,TLS,2008.0,schizophrenia,0.199504
Timor,TLS,2009.0,schizophrenia,0.200798
Timor,TLS,2010.0,schizophrenia,0.201652
Timor,TLS,2011.0,schizophrenia,0.202176
Timor,TLS,2012.0,schizophrenia,0.202665
Timor,TLS,2013.0,schizophrenia,0.203106
Timor,TLS,2014.0,schizophrenia,0.203493
Timor,TLS,2015.0,schizophrenia,0.20382
Timor,TLS,2016.0,schizophrenia,0.204071
Timor,TLS,2017.0,schizophrenia,0.204231
World,OWID_WRL,1990.0,schizophrenia,0.253503
World,OWID_WRL,1991.0,schizophrenia,0.253542
World,OWID_WRL,1992.0,schizophrenia,0.25358
World,OWID_WRL,1993.0,schizophrenia,0.253643
World,OWID_WRL,1994.0,schizophrenia,0.2537
World,OWID_WRL,1995.0,schizophrenia,0.253706
World,OWID_WRL,1996.0,schizophrenia,0.253686
World,OWID_WRL,1997.0,schizophrenia,0.25368
World,OWID_WRL,1998.0,schizophrenia,0.253694
World,OWID_WRL,1999.0,schizophrenia,0.253714
World,OWID_WRL,2000.0,schizophrenia,0.253714
World,OWID_WRL,2001.0,schizophrenia,0.253727
World,OWID_WRL,2002.0,schizophrenia,0.253782
World,OWID_WRL,2003.0,schizophrenia,0.253864
World,OWID_WRL,2004.0,schizophrenia,0.253943
World,OWID_WRL,2005.0,schizophrenia,0.25396
World,OWID_WRL,2006.0,schizophrenia,0.254033
World,OWID_WRL,2007.0,schizophrenia,0.254239
World,OWID_WRL,2008.0,schizophrenia,0.254486
World,OWID_WRL,2009.0,schizophrenia,0.254696
World,OWID_WRL,2010.0,schizophrenia,0.254797
World,OWID_WRL,2011.0,schizophrenia,0.254794
World,OWID_WRL,2012.0,schizophrenia,0.254757
World,OWID_WRL,2013.0,schizophrenia,0.254687
World,OWID_WRL,2014.0,schizophrenia,0.254594
World,OWID_WRL,2015.0,schizophrenia,0.254459
World,OWID_WRL,2016.0,schizophrenia,0.254282
World,OWID_WRL,2017.0,schizophrenia,0.254055
Brunei,BRN,1990.0,bipolar,0.617719
Brunei,BRN,1991.0,bipolar,0.618347
Brunei,BRN,1992.0,bipolar,0.618986
Brunei,BRN,1993.0,bipolar,0.619673
Brunei,BRN,1994.0,bipolar,0.620342
Brunei,BRN,1995.0,bipolar,0.620997
Brunei,BRN,1996.0,bipolar,0.621626
Brunei,BRN,1997.0,bipolar,0.622249
Brunei,BRN,1998.0,bipolar,0.622882
Brunei,BRN,1999.0,bipolar,0.623513
Brunei,BRN,2000.0,bipolar,0.62403
Brunei,BRN,2001.0,bipolar,0.6247
Brunei,BRN,2002.0,bipolar,0.62565
Brunei,BRN,2003.0,bipolar,0.626668
Brunei,BRN,2004.0,bipolar,0.62754
Brunei,BRN,2005.0,bipolar,0.62797
Brunei,BRN,2006.0,bipolar,0.628094
Brunei,BRN,2007.0,bipolar,0.628229
Brunei,BRN,2008.0,bipolar,0.628337
Brunei,BRN,2009.0,bipolar,0.628426
Brunei,BRN,2010.0,bipolar,0.62856
Brunei,BRN,2011.0,bipolar,0.628646
Brunei,BRN,2012.0,bipolar,0.628794
Brunei,BRN,2013.0,bipolar,0.628976
Brunei,BRN,2014.0,bipolar,0.62922
Brunei,BRN,2015.0,bipolar,0.629451
Brunei,BRN,2016.0,bipolar,0.62971
Brunei,BRN,2017.0,bipolar,0.629945
Cambodia,KHM,1990.0,bipolar,0.50399
Cambodia,KHM,1991.0,bipolar,0.504123
Cambodia,KHM,1992.0,bipolar,0.504267
Cambodia,KHM,1993.0,bipolar,0.504415
Cambodia,KHM,1994.0,bipolar,0.504559
Cambodia,KHM,1995.0,bipolar,0.504699
Cambodia,KHM,1996.0,bipolar,0.504845
Cambodia,KHM,1997.0,bipolar,0.505021
Cambodia,KHM,1998.0,bipolar,0.505222
Cambodia,KHM,1999.0,bipolar,0.50544
Cambodia,KHM,2000.0,bipolar,0.505661
Cambodia,KHM,2001.0,bipolar,0.505948
Cambodia,KHM,2002.0,bipolar,0.506335
Cambodia,KHM,2003.0,bipolar,0.50678
Cambodia,KHM,2004.0,bipolar,0.507191
Cambodia,KHM,2005.0,bipolar,0.507484
Cambodia,KHM,2006.0,bipolar,0.507659
Cambodia,KHM,2007.0,bipolar,0.507818
Cambodia,KHM,2008.0,bipolar,0.507961
Cambodia,KHM,2009.0,bipolar,0.508095
Cambodia,KHM,2010.0,bipolar,0.508223
Cambodia,KHM,2011.0,bipolar,0.508374
Cambodia,KHM,2012.0,bipolar,0.508557
Cambodia,KHM,2013.0,bipolar,0.508774
Cambodia,KHM,2014.0,bipolar,0.509014
Cambodia,KHM,2015.0,bipolar,0.509291
Cambodia,KHM,2016.0,bipolar,0.509593
Cambodia,KHM,2017.0,bipolar,0.509922
Indonesia,IDN,1990.0,bipolar,0.531891
Indonesia,IDN,1991.0,bipolar,0.532248
Indonesia,IDN,1992.0,bipolar,0.532639
Indonesia,IDN,1993.0,bipolar,0.53304
Indonesia,IDN,1994.0,bipolar,0.533435
Indonesia,IDN,1995.0,bipolar,0.533799
Indonesia,IDN,1996.0,bipolar,0.534204
Indonesia,IDN,1997.0,bipolar,0.534699
Indonesia,IDN,1998.0,bipolar,0.535229
Indonesia,IDN,1999.0,bipolar,0.535735
Indonesia,IDN,2000.0,bipolar,0.536151
Indonesia,IDN,2001.0,bipolar,0.536613
Indonesia,IDN,2002.0,bipolar,0.537231
Indonesia,IDN,2003.0,bipolar,0.537891
Indonesia,IDN,2004.0,bipolar,0.53847
Indonesia,IDN,2005.0,bipolar,0.538811
Indonesia,IDN,2006.0,bipolar,0.538913
Indonesia,IDN,2007.0,bipolar,0.538915
Indonesia,IDN,2008.0,bipolar,0.53887
Indonesia,IDN,2009.0,bipolar,0.538839
Indonesia,IDN,2010.0,bipolar,0.538881
Indonesia,IDN,2011.0,bipolar,0.539009
Indonesia,IDN,2012.0,bipolar,0.539179
Indonesia,IDN,2013.0,bipolar,0.539385
Indonesia,IDN,2014.0,bipolar,0.539632
Indonesia,IDN,2015.0,bipolar,0.539916
Indonesia,IDN,2016.0,bipolar,0.540234
Indonesia,IDN,2017.0,bipolar,0.540591
Laos,LAO,1990.0,bipolar,0.522191
Laos,LAO,1991.0,bipolar,0.522586
Laos,LAO,1992.0,bipolar,0.522988
Laos,LAO,1993.0,bipolar,0.523385
Laos,LAO,1994.0,bipolar,0.523742
Laos,LAO,1995.0,bipolar,0.524052
Laos,LAO,1996.0,bipolar,0.524383
Laos,LAO,1997.0,bipolar,0.5248
Laos,LAO,1998.0,bipolar,0.52525
Laos,LAO,1999.0,bipolar,0.525686
Laos,LAO,2000.0,bipolar,0.526038
Laos,LAO,2001.0,bipolar,0.526406
Laos,LAO,2002.0,bipolar,0.526918
Laos,LAO,2003.0,bipolar,0.527484
Laos,LAO,2004.0,bipolar,0.52802
Laos,LAO,2005.0,bipolar,0.528438
Laos,LAO,2006.0,bipolar,0.528799
Laos,LAO,2007.0,bipolar,0.529178
Laos,LAO,2008.0,bipolar,0.529568
Laos,LAO,2009.0,bipolar,0.529936
Laos,LAO,2010.0,bipolar,0.530271
Laos,LAO,2011.0,bipolar,0.530612
Laos,LAO,2012.0,bipolar,0.53101
Laos,LAO,2013.0,bipolar,0.531441
Laos,LAO,2014.0,bipolar,0.531923
Laos,LAO,2015.0,bipolar,0.53243
Laos,LAO,2016.0,bipolar,0.532987
Laos,LAO,2017.0,bipolar,0.533568
Malaysia,MYS,1990.0,bipolar,0.557248
Malaysia,MYS,1991.0,bipolar,0.557638
Malaysia,MYS,1992.0,bipolar,0.558213
Malaysia,MYS,1993.0,bipolar,0.558912
Malaysia,MYS,1994.0,bipolar,0.559698
Malaysia,MYS,1995.0,bipolar,0.560491
Malaysia,MYS,1996.0,bipolar,0.561697
Malaysia,MYS,1997.0,bipolar,0.563664
Malaysia,MYS,1998.0,bipolar,0.566067
Malaysia,MYS,1999.0,bipolar,0.568513
Malaysia,MYS,2000.0,bipolar,0.570456
Malaysia,MYS,2001.0,bipolar,0.571997
Malaysia,MYS,2002.0,bipolar,0.573555
Malaysia,MYS,2003.0,bipolar,0.575005
Malaysia,MYS,2004.0,bipolar,0.576152
Malaysia,MYS,2005.0,bipolar,0.576836
Malaysia,MYS,2006.0,bipolar,0.57707
Malaysia,MYS,2007.0,bipolar,0.577105
Malaysia,MYS,2008.0,bipolar,0.577042
Malaysia,MYS,2009.0,bipolar,0.57697
Malaysia,MYS,2010.0,bipolar,0.576998
Malaysia,MYS,2011.0,bipolar,0.577102
Malaysia,MYS,2012.0,bipolar,0.577285
Malaysia,MYS,2013.0,bipolar,0.577548
Malaysia,MYS,2014.0,bipolar,0.577865
Malaysia,MYS,2015.0,bipolar,0.578247
Malaysia,MYS,2016.0,bipolar,0.578704
Malaysia,MYS,2017.0,bipolar,0.579224
Myanmar,MMR,1990.0,bipolar,0.499968
Myanmar,MMR,1991.0,bipolar,0.500032
Myanmar,MMR,1992.0,bipolar,0.500104
Myanmar,MMR,1993.0,bipolar,0.500174
Myanmar,MMR,1994.0,bipolar,0.50025
Myanmar,MMR,1995.0,bipolar,0.500325
Myanmar,MMR,1996.0,bipolar,0.500438
Myanmar,MMR,1997.0,bipolar,0.500606
Myanmar,MMR,1998.0,bipolar,0.500825
Myanmar,MMR,1999.0,bipolar,0.501078
Myanmar,MMR,2000.0,bipolar,0.501361
Myanmar,MMR,2001.0,bipolar,0.501768
Myanmar,MMR,2002.0,bipolar,0.502359
Myanmar,MMR,2003.0,bipolar,0.503071
Myanmar,MMR,2004.0,bipolar,0.503811
Myanmar,MMR,2005.0,bipolar,0.504443
Myanmar,MMR,2006.0,bipolar,0.50501
Myanmar,MMR,2007.0,bipolar,0.505628
Myanmar,MMR,2008.0,bipolar,0.506271
Myanmar,MMR,2009.0,bipolar,0.506868
Myanmar,MMR,2010.0,bipolar,0.507365
Myanmar,MMR,2011.0,bipolar,0.507792
Myanmar,MMR,2012.0,bipolar,0.508231
Myanmar,MMR,2013.0,bipolar,0.508697
Myanmar,MMR,2014.0,bipolar,0.509153
Myanmar,MMR,2015.0,bipolar,0.509602
Myanmar,MMR,2016.0,bipolar,0.510042
Myanmar,MMR,2017.0,bipolar,0.510456
Philippines,PHL,1990.0,bipolar,0.527361
Philippines,PHL,1991.0,bipolar,0.527458
Philippines,PHL,1992.0,bipolar,0.527511
Philippines,PHL,1993.0,bipolar,0.527532
Philippines,PHL,1994.0,bipolar,0.527526
Philippines,PHL,1995.0,bipolar,0.527495
Philippines,PHL,1996.0,bipolar,0.527364
Philippines,PHL,1997.0,bipolar,0.527112
Philippines,PHL,1998.0,bipolar,0.52684
Philippines,PHL,1999.0,bipolar,0.526661
Philippines,PHL,2000.0,bipolar,0.526631
Philippines,PHL,2001.0,bipolar,0.526982
Philippines,PHL,2002.0,bipolar,0.527748
Philippines,PHL,2003.0,bipolar,0.52876
Philippines,PHL,2004.0,bipolar,0.529755
Philippines,PHL,2005.0,bipolar,0.530349
Philippines,PHL,2006.0,bipolar,0.530662
Philippines,PHL,2007.0,bipolar,0.531045
Philippines,PHL,2008.0,bipolar,0.531433
Philippines,PHL,2009.0,bipolar,0.531782
Philippines,PHL,2010.0,bipolar,0.532029
Philippines,PHL,2011.0,bipolar,0.532257
Philippines,PHL,2012.0,bipolar,0.532551
Philippines,PHL,2013.0,bipolar,0.53293
Philippines,PHL,2014.0,bipolar,0.533402
Philippines,PHL,2015.0,bipolar,0.533985
Philippines,PHL,2016.0,bipolar,0.534673
Philippines,PHL,2017.0,bipolar,0.535513
Singapore,SGP,1990.0,bipolar,0.717019
Singapore,SGP,1991.0,bipolar,0.717891
Singapore,SGP,1992.0,bipolar,0.718825
Singapore,SGP,1993.0,bipolar,0.71969
Singapore,SGP,1994.0,bipolar,0.720521
Singapore,SGP,1995.0,bipolar,0.721299
Singapore,SGP,1996.0,bipolar,0.722455
Singapore,SGP,1997.0,bipolar,0.72419
Singapore,SGP,1998.0,bipolar,0.726103
Singapore,SGP,1999.0,bipolar,0.727761
Singapore,SGP,2000.0,bipolar,0.728755
Singapore,SGP,2001.0,bipolar,0.729245
Singapore,SGP,2002.0,bipolar,0.729673
Singapore,SGP,2003.0,bipolar,0.730037
Singapore,SGP,2004.0,bipolar,0.730365
Singapore,SGP,2005.0,bipolar,0.730523
Singapore,SGP,2006.0,bipolar,0.730728
Singapore,SGP,2007.0,bipolar,0.731087
Singapore,SGP,2008.0,bipolar,0.731485
Singapore,SGP,2009.0,bipolar,0.73183
Singapore,SGP,2010.0,bipolar,0.731992
Singapore,SGP,2011.0,bipolar,0.731969
Singapore,SGP,2012.0,bipolar,0.731865
Singapore,SGP,2013.0,bipolar,0.731693
Singapore,SGP,2014.0,bipolar,0.731506
Singapore,SGP,2015.0,bipolar,0.731293
Singapore,SGP,2016.0,bipolar,0.73101
Singapore,SGP,2017.0,bipolar,0.730592
Southeast Asia,,1990.0,bipolar,0.530353
